,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
3182,3.9,2.1,4.2,0.0,0.9,203500 - 201571 - 201142 - 201586 - 203460,"Adams,Steven - Augustin,D.J. - Durant,Kevin - Ibaka,Serge - Roberson,Andre",9.9,9.0
3183,9.0,0.0,2.8,3.0,0.0,2555 - 201142 - 201586 - 1626166 - 201566,"Collison,Nick - Durant,Kevin - Ibaka,Serge - Payne,Cameron - Westbrook,Russell",2.0,4.0
3184,9.9,5.1,4.2,2.1,0.9,201142 - 200751 - 201586 - 202713 - 203079,"Durant,Kevin - Foye,Randy - Ibaka,Serge - Singler,Kyle - Waiters,Dion",10.8,18.9
3185,5.0,0.0,2.8,0.0,1.0,201142 - 202683 - 1626166 - 203460 - 203079,"Durant,Kevin - Kanter,Enes - Payne,Cameron - Roberson,Andre - Waiters,Dion",5.0,11.0
3186,5.1,3.0,4.2,0.0,3.0,200751 - 201586 - 202683 - 203460 - 201566,"Foye,Randy - Ibaka,Serge - Kanter,Enes - Roberson,Andre - Westbrook,Russell",11.1,11.1
3187,4.0,0.0,2.6,1.0,2.0,203500 - 2555 - 201627 - 1626166 - 202713,"Adams,Steven - Collison,Nick - Morrow,Anthony - Payne,Cameron - Singler,Kyle",11.0,5.0
3188,5.0,0.0,2.6,0.0,1.0,203500 - 2555 - 203460 - 203079 - 201566,"Adams,Steven - Collison,Nick - Roberson,Andre - Waiters,Dion - Westbrook,Russell",7.0,4.0
3189,3.0,2.0,2.6,0.0,1.0,203500 - 201142 - 200751 - 1626166 - 203079,"Adams,Steven - Durant,Kevin - Foye,Randy - Payne,Cameron - Waiters,Dion",2.0,8.0
3190,3.0,2.0,2.6,0.0,2.0,203500 - 202683 - 203460 - 203079 - 201566,"Adams,Steven - Kanter,Enes - Roberson,Andre - Waiters,Dion - Westbrook,Russell",8.0,9.0
3191,14.0,4.0,6.5,4.0,1.0,2555 - 202683 - 203460 - 203079 - 201566,"Collison,Nick - Kanter,Enes - Roberson,Andre - Waiters,Dion - Westbrook,Russell",15.0,8.0
3192,11.0,5.0,6.5,2.0,2.0,201142 - 200751 - 201586 - 202683 - 201566,"Durant,Kevin - Foye,Randy - Ibaka,Serge - Kanter,Enes - Westbrook,Russell",17.0,14.0
3193,10.0,2.0,5.2,1.2,2.0,201142 - 202683 - 201627 - 202713 - 201566,"Durant,Kevin - Kanter,Enes - Morrow,Anthony - Singler,Kyle - Westbrook,Russell",14.0,12.0
3194,3.0,3.0,2.6,0.0,1.0,201586 - 202683 - 1626166 - 203079 - 201566,"Ibaka,Serge - Kanter,Enes - Payne,Cameron - Waiters,Dion - Westbrook,Russell",5.0,8.0
3195,7.2,1.2,4.8,1.2,3.2,203500 - 201571 - 2555 - 201142 - 203079,"Adams,Steven - Augustin,D.J. - Collison,Nick - Durant,Kevin - Waiters,Dion",10.0,4.0
3196,5.1,0.9,3.6,0.0,3.9,203500 - 201142 - 201627 - 203079 - 201566,"Adams,Steven - Durant,Kevin - Morrow,Anthony - Waiters,Dion - Westbrook,Russell",4.2,8.1
3197,5.1,0.0,3.6,2.1,3.9,201571 - 201586 - 202683 - 202713 - 203079,"Augustin,D.J. - Ibaka,Serge - Kanter,Enes - Singler,Kyle - Waiters,Dion",9.9,6.0
3198,3.0,0.0,2.4,0.0,1.0,201142 - 201586 - 1626166 - 203460 - 203079,"Durant,Kevin - Ibaka,Serge - Payne,Cameron - Roberson,Andre - Waiters,Dion",3.0,6.0
3199,3.0,0.0,2.4,0.0,1.0,201142 - 201586 - 1626166 - 202713 - 203079,"Durant,Kevin - Ibaka,Serge - Payne,Cameron - Singler,Kyle - Waiters,Dion",6.0,5.0
3200,4.0,0.0,2.4,1.0,1.0,201586 - 202683 - 201627 - 1626166 - 201566,"Ibaka,Serge - Kanter,Enes - Morrow,Anthony - Payne,Cameron - Westbrook,Russell",2.0,6.0
3201,8.0,4.0,4.8,2.0,3.2,201586 - 202683 - 201627 - 202713 - 201566,"Ibaka,Serge - Kanter,Enes - Morrow,Anthony - Singler,Kyle - Westbrook,Russell",12.4,11.2
3202,2.0,2.0,2.2,0.0,1.0,203500 - 201571 - 201586 - 203460 - 203079,"Adams,Steven - Augustin,D.J. - Ibaka,Serge - Roberson,Andre - Waiters,Dion",2.0,4.0
3203,8.0,2.0,5.5,3.0,4.0,203500 - 201142 - 203460 - 202713 - 201566,"Adams,Steven - Durant,Kevin - Roberson,Andre - Singler,Kyle - Westbrook,Russell",15.0,8.0
3204,8.0,0.0,4.4,2.0,3.2,2555 - 201142 - 202683 - 201627 - 201566,"Collison,Nick - Durant,Kevin - Kanter,Enes - Morrow,Anthony - Westbrook,Russell",8.8,10.0
3205,4.0,0.0,2.2,0.0,0.0,201142 - 200751 - 202683 - 201627 - 1626166,"Durant,Kevin - Foye,Randy - Kanter,Enes - Morrow,Anthony - Payne,Cameron",7.0,7.0
3206,6.0,2.0,2.2,1.0,0.0,200751 - 202683 - 201627 - 203079 - 201566,"Foye,Randy - Kanter,Enes - Morrow,Anthony - Waiters,Dion - Westbrook,Russell",4.0,10.0
3207,2.0,0.0,2.0,0.0,2.0,203500 - 201571 - 201142 - 203460 - 203079,"Adams,Steven - Augustin,D.J. - Durant,Kevin - Roberson,Andre - Waiters,Dion",4.0,4.0
3208,6.9,2.1,3.0,0.9,0.9,203500 - 201571 - 201586 - 202713 - 203079,"Adams,Steven - Augustin,D.J. - Ibaka,Serge - Singler,Kyle - Waiters,Dion",2.1,12.0
3209,9.0,5.0,5.0,0.0,3.0,203500 - 201142 - 201586 - 1626166 - 203079,"Adams,Steven - Durant,Kevin - Ibaka,Serge - Payne,Cameron - Waiters,Dion",14.0,8.0
3210,5.1,2.1,3.0,2.1,0.9,203500 - 201142 - 202683 - 1626166 - 201566,"Adams,Steven - Durant,Kevin - Kanter,Enes - Payne,Cameron - Westbrook,Russell",2.1,6.0
3211,8.0,6.0,5.0,3.0,3.0,201571 - 2555 - 202683 - 203460 - 203079,"Augustin,D.J. - Collison,Nick - Kanter,Enes - Roberson,Andre - Waiters,Dion",9.0,10.0
3212,5.2,6.0,4.0,3.2,1.2,2555 - 201586 - 203460 - 203079 - 201566,"Collison,Nick - Ibaka,Serge - Roberson,Andre - Waiters,Dion - Westbrook,Russell",10.4,9.2
3213,9.2,4.0,4.0,3.2,1.2,201142 - 201586 - 202683 - 202713 - 201566,"Durant,Kevin - Ibaka,Serge - Kanter,Enes - Singler,Kyle - Westbrook,Russell",6.0,10.0
3214,8.1,2.1,2.4,5.1,0.9,200751 - 202683 - 203460 - 202713 - 201566,"Foye,Randy - Kanter,Enes - Roberson,Andre - Singler,Kyle - Westbrook,Russell",3.9,6.9
3215,2.1,0.0,2.1,0.0,0.9,200751 - 202683 - 202713 - 203079 - 201566,"Foye,Randy - Kanter,Enes - Singler,Kyle - Waiters,Dion - Westbrook,Russell",4.2,2.1
3216,24.0,10.0,15.9,3.0,3.0,202687 - 201949 - 200768 - 1626181 - 2449,"Biyombo,Bismack - Johnson,James - Lowry,Kyle - Powell,Norman - Scola,Luis",31.0,35.0
3217,22.0,4.0,15.4,2.0,7.0,201949 - 202709 - 1626181 - 201574 - 202685,"Johnson,James - Joseph,Cory - Powell,Norman - Thompson,Jason - Valanciunas,Jonas",26.0,34.0
3218,412.5,93.0,229.5,60.0,69.0,201960 - 201942 - 200768 - 2449 - 202685,"Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Scola,Luis - Valanciunas,Jonas",486.0,481.5
3219,112.0,27.0,70.5,11.0,19.0,201942 - 200768 - 1626181 - 201574 - 202685,"DeRozan,DeMar - Lowry,Kyle - Powell,Norman - Thompson,Jason - Valanciunas,Jonas",127.0,156.0
3220,560.0,160.0,327.5,70.0,97.5,201942 - 201949 - 200768 - 2449 - 202685,"DeRozan,DeMar - Johnson,James - Lowry,Kyle - Scola,Luis - Valanciunas,Jonas",697.5,675.0
3221,18.0,0.0,10.9,1.0,3.0,201949 - 202709 - 1626181 - 2449 - 202685,"Johnson,James - Joseph,Cory - Powell,Norman - Scola,Luis - Valanciunas,Jonas",23.0,12.0
3222,240.0,52.5,150.0,28.5,52.5,201942 - 200768 - 1626181 - 2449 - 202685,"DeRozan,DeMar - Lowry,Kyle - Powell,Norman - Scola,Luis - Valanciunas,Jonas",310.5,286.5
3223,18.0,0.0,9.1,1.0,2.0,201960 - 200768 - 203082 - 2449 - 202685,"Carroll,DeMarre - Lowry,Kyle - Ross,Terrence - Scola,Luis - Valanciunas,Jonas",22.0,22.0
3224,223.5,49.5,129.0,25.5,31.5,202687 - 201960 - 201942 - 200768 - 2449,"Biyombo,Bismack - Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Scola,Luis",277.5,258.0
3225,32.0,2.0,16.8,6.0,4.0,203998 - 203512 - 1626181 - 201574 - 1626153,"Caboclo,Bruno - Nogueira,Lucas - Powell,Norman - Thompson,Jason - Wright,Delon",34.0,26.0
3226,14.0,3.0,8.3,0.0,1.0,202687 - 201942 - 202335 - 203082 - 1626153,"Biyombo,Bismack - DeRozan,DeMar - Patterson,Patrick - Ross,Terrence - Wright,Delon",23.0,17.0
3227,14.0,0.0,7.9,1.0,1.0,202687 - 202335 - 203082 - 201574 - 1626153,"Biyombo,Bismack - Patterson,Patrick - Ross,Terrence - Thompson,Jason - Wright,Delon",20.0,18.0
3228,17.0,6.0,7.9,2.0,0.0,200768 - 203082 - 2449 - 201574 - 1626153,"Lowry,Kyle - Ross,Terrence - Scola,Luis - Thompson,Jason - Wright,Delon",14.0,17.0
3229,126.0,43.2,69.3,24.3,18.9,202687 - 201942 - 200768 - 1626181 - 2449,"Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Powell,Norman - Scola,Luis",138.6,162.9
3230,14.0,6.0,7.4,5.0,0.0,202687 - 201949 - 203082 - 201574 - 1626153,"Biyombo,Bismack - Johnson,James - Ross,Terrence - Thompson,Jason - Wright,Delon",10.0,10.0
3231,483.0,151.2,298.2,63.0,84.0,202687 - 202709 - 200768 - 202335 - 203082,"Biyombo,Bismack - Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",529.2,630.0
3232,29.0,2.0,14.2,8.0,2.0,202709 - 202335 - 1626181 - 203082 - 201574,"Joseph,Cory - Patterson,Patrick - Powell,Norman - Ross,Terrence - Thompson,Jason",27.0,30.0
3233,13.0,1.0,6.6,1.0,1.0,201949 - 202709 - 200768 - 202335 - 2449,"Johnson,James - Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Scola,Luis",15.0,16.0
3234,19.0,8.0,12.4,2.0,3.0,202687 - 201942 - 203082 - 201574 - 1626153,"Biyombo,Bismack - DeRozan,DeMar - Ross,Terrence - Thompson,Jason - Wright,Delon",17.0,21.0
3235,23.0,3.0,12.0,4.0,2.0,201960 - 201949 - 202709 - 202335 - 203082,"Carroll,DeMarre - Johnson,James - Joseph,Cory - Patterson,Patrick - Ross,Terrence",23.0,33.0
3236,169.2,43.2,102.6,16.2,30.6,202687 - 201942 - 200768 - 203082 - 2449,"Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Ross,Terrence - Scola,Luis",216.0,212.4
3237,11.0,2.0,5.6,2.0,1.0,203461 - 202687 - 201942 - 202709 - 202335,"Bennett,Anthony - Biyombo,Bismack - DeRozan,DeMar - Joseph,Cory - Patterson,Patrick",18.0,8.0
3238,9.0,6.0,5.6,0.0,3.0,202687 - 202335 - 1626181 - 203082 - 1626153,"Biyombo,Bismack - Patterson,Patrick - Powell,Norman - Ross,Terrence - Wright,Delon",14.0,13.0
3239,10.0,9.0,5.5,2.0,0.0,203461 - 202687 - 202709 - 200768 - 202335,"Bennett,Anthony - Biyombo,Bismack - Joseph,Cory - Lowry,Kyle - Patterson,Patrick",10.0,21.0
3240,13.0,2.0,5.5,4.0,2.0,203461 - 201960 - 201942 - 200768 - 2449,"Bennett,Anthony - Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Scola,Luis",16.0,8.0
3241,8.0,4.0,5.1,1.0,1.0,202687 - 201960 - 203082 - 201574 - 1626153,"Biyombo,Bismack - Carroll,DeMarre - Ross,Terrence - Thompson,Jason - Wright,Delon",10.0,13.0
3242,8.0,3.0,5.1,0.0,0.0,203998 - 203512 - 1626181 - 203082 - 1626153,"Caboclo,Bruno - Nogueira,Lucas - Powell,Norman - Ross,Terrence - Wright,Delon",9.0,11.0
3243,14.0,1.0,5.1,5.0,1.0,201960 - 201942 - 200768 - 1626181 - 202685,"Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Powell,Norman - Valanciunas,Jonas",6.0,18.0
3244,18.0,7.0,9.8,1.0,3.0,202709 - 202335 - 1626181 - 203082 - 202685,"Joseph,Cory - Patterson,Patrick - Powell,Norman - Ross,Terrence - Valanciunas,Jonas",24.0,31.0
3245,24.9,3.9,14.1,0.9,0.9,201949 - 202709 - 200768 - 202335 - 203082,"Johnson,James - Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",24.0,29.1
3246,64.8,17.1,41.4,5.4,15.3,202687 - 201960 - 202709 - 202335 - 203082,"Biyombo,Bismack - Carroll,DeMarre - Joseph,Cory - Patterson,Patrick - Ross,Terrence",78.3,54.0
3247,16.0,13.0,9.2,0.0,1.0,201942 - 202709 - 200768 - 203512 - 202335,"DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick",20.0,35.0
3248,6.0,4.0,4.5,0.0,1.0,201942 - 201949 - 202709 - 202335 - 1626181,"DeRozan,DeMar - Johnson,James - Joseph,Cory - Patterson,Patrick - Powell,Norman",8.0,9.0
3249,31.0,4.0,22.5,1.0,10.0,201949 - 202709 - 202335 - 203082 - 2449,"Johnson,James - Joseph,Cory - Patterson,Patrick - Ross,Terrence - Scola,Luis",49.0,43.0
3250,6.0,2.0,4.4,2.0,3.0,203461 - 202687 - 201942 - 200768 - 203082,"Bennett,Anthony - Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Ross,Terrence",10.0,1.0
3251,11.0,0.0,4.4,2.0,0.0,202687 - 202709 - 203082 - 201574 - 1626153,"Biyombo,Bismack - Joseph,Cory - Ross,Terrence - Thompson,Jason - Wright,Delon",8.0,6.0
3252,21.0,8.1,13.2,0.9,5.1,201942 - 202709 - 202335 - 203082 - 201574,"DeRozan,DeMar - Joseph,Cory - Patterson,Patrick - Ross,Terrence - Thompson,Jason",32.1,30.0
3253,7.0,0.0,4.3,2.0,2.0,202687 - 201960 - 1626181 - 203082 - 1626153,"Biyombo,Bismack - Carroll,DeMarre - Powell,Norman - Ross,Terrence - Wright,Delon",7.0,12.0
3254,21.9,6.0,12.9,0.9,0.9,201949 - 202709 - 203512 - 202335 - 203082,"Johnson,James - Joseph,Cory - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence",30.0,24.0
3255,10.0,4.0,4.2,3.0,0.0,201942 - 202709 - 200768 - 1626181 - 202685,"DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Powell,Norman - Valanciunas,Jonas",8.0,8.0
3256,20.1,5.1,12.6,3.9,5.1,201949 - 202709 - 200768 - 203512 - 202335,"Johnson,James - Joseph,Cory - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick",28.2,20.1
3257,108.8,28.8,67.2,12.8,16.0,202709 - 200768 - 202335 - 203082 - 202685,"Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas",120.0,152.0
3258,99.0,19.5,61.5,10.5,19.5,202687 - 201942 - 201949 - 200768 - 2449,"Biyombo,Bismack - DeRozan,DeMar - Johnson,James - Lowry,Kyle - Scola,Luis",127.5,115.5
3259,14.0,5.0,8.2,1.0,1.0,202687 - 201942 - 202709 - 203082 - 201574,"Biyombo,Bismack - DeRozan,DeMar - Joseph,Cory - Ross,Terrence - Thompson,Jason",16.0,12.0
3260,367.2,145.8,216.0,43.2,48.6,202687 - 201942 - 202709 - 202335 - 203082,"Biyombo,Bismack - DeRozan,DeMar - Joseph,Cory - Patterson,Patrick - Ross,Terrence",399.6,459.0
3261,62.1,46.8,36.0,10.8,6.3,201960 - 201942 - 202709 - 200768 - 202685,"Carroll,DeMarre - DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Valanciunas,Jonas",79.2,97.2
3262,7.0,0.0,3.9,1.0,2.0,202687 - 201942 - 201949 - 202709 - 203082,"Biyombo,Bismack - DeRozan,DeMar - Johnson,James - Joseph,Cory - Ross,Terrence",5.0,8.0
3263,51.1,23.1,27.3,7.0,2.8,202687 - 201942 - 202709 - 200768 - 203082,"Biyombo,Bismack - DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Ross,Terrence",63.7,63.7
3264,8.0,0.0,3.9,2.0,0.0,202687 - 201942 - 200768 - 2449 - 1626153,"Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Scola,Luis - Wright,Delon",2.0,6.0
3265,46.4,22.4,31.2,2.4,8.8,202687 - 201949 - 202709 - 200768 - 202335,"Biyombo,Bismack - Johnson,James - Joseph,Cory - Lowry,Kyle - Patterson,Patrick",54.4,64.8
3266,33.0,11.0,19.5,5.0,4.0,202687 - 201949 - 202709 - 202335 - 1626181,"Biyombo,Bismack - Johnson,James - Joseph,Cory - Patterson,Patrick - Powell,Norman",42.0,40.0
3267,7.0,0.0,3.9,1.0,2.0,202687 - 200768 - 1626181 - 203082 - 2449,"Biyombo,Bismack - Lowry,Kyle - Powell,Norman - Ross,Terrence - Scola,Luis",16.0,4.0
3268,27.2,14.0,15.6,3.2,3.2,202709 - 200768 - 202335 - 203082 - 201574,"Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Thompson,Jason",30.0,43.2
3269,5.0,2.0,3.7,0.0,0.0,203461 - 201942 - 202709 - 203512 - 203082,"Bennett,Anthony - DeRozan,DeMar - Joseph,Cory - Nogueira,Lucas - Ross,Terrence",11.0,10.0
3270,17.1,5.1,11.1,0.9,2.1,202687 - 201949 - 202335 - 203082 - 1626153,"Biyombo,Bismack - Johnson,James - Patterson,Patrick - Ross,Terrence - Wright,Delon",23.1,27.0
3271,5.0,0.0,3.7,0.0,1.0,201942 - 200768 - 203512 - 202335 - 1626181,"DeRozan,DeMar - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick - Powell,Norman",4.0,5.0
3272,7.0,0.0,3.6,1.0,1.0,202687 - 201960 - 201949 - 202709 - 202335,"Biyombo,Bismack - Carroll,DeMarre - Johnson,James - Joseph,Cory - Patterson,Patrick",6.0,10.0
3273,12.0,6.0,7.2,1.0,1.0,202687 - 1626181 - 203082 - 201574 - 1626153,"Biyombo,Bismack - Powell,Norman - Ross,Terrence - Thompson,Jason - Wright,Delon",16.0,12.0
3274,7.0,2.0,3.6,2.0,0.0,203998 - 203512 - 203082 - 201574 - 1626153,"Caboclo,Bruno - Nogueira,Lucas - Ross,Terrence - Thompson,Jason - Wright,Delon",9.0,9.0
3275,12.0,9.0,7.2,3.0,1.0,201942 - 202709 - 200768 - 203082 - 202685,"DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas",16.0,7.0
3276,5.0,4.0,3.6,1.0,2.0,202709 - 202335 - 1626181 - 201574 - 1626153,"Joseph,Cory - Patterson,Patrick - Powell,Norman - Thompson,Jason - Wright,Delon",10.0,10.0
3277,12.0,3.0,3.5,5.0,0.0,203461 - 201949 - 202709 - 1626181 - 203082,"Bennett,Anthony - Johnson,James - Joseph,Cory - Powell,Norman - Ross,Terrence",5.0,14.0
3278,9.0,4.0,3.5,2.0,0.0,202687 - 203998 - 202335 - 203082 - 1626153,"Biyombo,Bismack - Caboclo,Bruno - Patterson,Patrick - Ross,Terrence - Wright,Delon",7.0,12.0
3279,4.0,5.0,3.5,2.0,2.0,202687 - 201949 - 202709 - 1626181 - 201574,"Biyombo,Bismack - Johnson,James - Joseph,Cory - Powell,Norman - Thompson,Jason",12.0,7.0
3280,4.0,2.0,3.5,0.0,1.0,201960 - 200768 - 203512 - 202335 - 203082,"Carroll,DeMarre - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence",11.0,11.0
3281,4.0,0.0,3.5,0.0,1.0,201942 - 201949 - 2449 - 202685 - 1626153,"DeRozan,DeMar - Johnson,James - Scola,Luis - Valanciunas,Jonas - Wright,Delon",8.0,6.0
3282,7.0,0.0,3.4,0.0,0.0,203461 - 202687 - 202709 - 200768 - 203082,"Bennett,Anthony - Biyombo,Bismack - Joseph,Cory - Lowry,Kyle - Ross,Terrence",7.0,4.0
3283,20.1,6.9,10.2,5.1,2.1,202687 - 201942 - 200768 - 203082 - 201574,"Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Ross,Terrence - Thompson,Jason",13.8,24.9
3284,5.0,0.0,3.4,0.0,1.0,202687 - 202709 - 200768 - 203082 - 201574,"Biyombo,Bismack - Joseph,Cory - Lowry,Kyle - Ross,Terrence - Thompson,Jason",2.0,3.0
3285,4.0,2.0,3.4,0.0,1.0,203998 - 202709 - 203512 - 1626181 - 1626153,"Caboclo,Bruno - Joseph,Cory - Nogueira,Lucas - Powell,Norman - Wright,Delon",7.0,8.0
3286,39.2,12.0,26.4,4.0,10.4,201942 - 201949 - 202709 - 202335 - 203082,"DeRozan,DeMar - Johnson,James - Joseph,Cory - Patterson,Patrick - Ross,Terrence",45.6,52.8
3287,7.0,3.0,3.3,2.0,1.0,201942 - 200768 - 203512 - 202335 - 203082,"DeRozan,DeMar - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence",3.0,11.0
3288,48.8,10.4,26.4,4.8,4.8,202709 - 200768 - 203512 - 202335 - 203082,"Joseph,Cory - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence",56.8,56.0
3289,7.0,3.0,3.3,1.0,0.0,202709 - 203512 - 1626181 - 201574 - 1626153,"Joseph,Cory - Nogueira,Lucas - Powell,Norman - Thompson,Jason - Wright,Delon",5.0,9.0
3290,5.0,3.0,3.2,1.0,1.0,202687 - 201960 - 202709 - 202335 - 1626181,"Biyombo,Bismack - Carroll,DeMarre - Joseph,Cory - Patterson,Patrick - Powell,Norman",3.0,6.0
3291,202.4,110.0,140.8,30.8,35.2,202687 - 201942 - 202709 - 200768 - 202335,"Biyombo,Bismack - DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Patterson,Patrick",286.0,299.2
3292,150.0,96.0,96.0,21.0,21.0,201942 - 202709 - 200768 - 202335 - 202685,"DeRozan,DeMar - Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas",204.0,243.0
3293,34.2,6.0,19.2,1.2,3.0,201942 - 202709 - 203512 - 202335 - 203082,"DeRozan,DeMar - Joseph,Cory - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence",43.2,48.0
3294,50.0,16.0,31.0,10.0,9.0,202687 - 201960 - 201942 - 202709 - 200768,"Biyombo,Bismack - Carroll,DeMarre - DeRozan,DeMar - Joseph,Cory - Lowry,Kyle",76.0,58.0
3295,171.6,59.4,102.3,16.5,29.7,202687 - 201942 - 200768 - 202335 - 203082,"Biyombo,Bismack - DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",224.4,198.0
3296,8.0,0.0,3.1,2.0,1.0,201960 - 202709 - 200768 - 203512 - 202335,"Carroll,DeMarre - Joseph,Cory - Lowry,Kyle - Nogueira,Lucas - Patterson,Patrick",4.0,0.0
3297,17.1,2.1,9.3,0.0,0.0,201960 - 202709 - 202335 - 203082 - 2449,"Carroll,DeMarre - Joseph,Cory - Patterson,Patrick - Ross,Terrence - Scola,Luis",13.2,23.1
3298,6.0,0.0,3.1,0.0,1.0,201960 - 200768 - 202335 - 203082 - 2449,"Carroll,DeMarre - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Scola,Luis",5.0,10.0
3299,7.0,0.0,3.1,0.0,0.0,201942 - 203512 - 203082 - 2449 - 1626153,"DeRozan,DeMar - Nogueira,Lucas - Ross,Terrence - Scola,Luis - Wright,Delon",9.0,6.0
3300,9.0,2.0,6.2,0.0,1.0,201942 - 203082 - 2449 - 202685 - 1626153,"DeRozan,DeMar - Ross,Terrence - Scola,Luis - Valanciunas,Jonas - Wright,Delon",18.0,11.0
3301,37.2,1.2,18.6,6.0,7.8,201949 - 202709 - 200768 - 202335 - 202685,"Johnson,James - Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas",28.2,37.2
3302,61.0,10.0,31.0,7.0,7.0,202709 - 200768 - 202335 - 203082 - 2449,"Joseph,Cory - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Scola,Luis",58.0,62.0
3303,22.0,8.0,12.0,3.2,2.0,202687 - 201960 - 201942 - 200768 - 203082,"Biyombo,Bismack - Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Ross,Terrence",12.0,31.2
3304,7.0,0.0,3.0,0.0,0.0,201960 - 201942 - 201949 - 200768 - 202335,"Carroll,DeMarre - DeRozan,DeMar - Johnson,James - Lowry,Kyle - Patterson,Patrick",6.0,5.0
3305,4.0,1.0,3.0,0.0,2.0,201949 - 202709 - 1626181 - 203082 - 202685,"Johnson,James - Joseph,Cory - Powell,Norman - Ross,Terrence - Valanciunas,Jonas",12.0,7.0
3306,3.0,4.0,3.0,0.0,1.0,201949 - 200768 - 202335 - 1626181 - 2449,"Johnson,James - Lowry,Kyle - Patterson,Patrick - Powell,Norman - Scola,Luis",6.0,8.0
3307,8.0,6.0,6.0,1.0,1.0,201949 - 203512 - 202335 - 1626181 - 1626153,"Johnson,James - Nogueira,Lucas - Patterson,Patrick - Powell,Norman - Wright,Delon",12.0,11.0
3308,5.0,2.0,3.0,0.0,0.0,202709 - 203512 - 202335 - 203082 - 1626153,"Joseph,Cory - Nogueira,Lucas - Patterson,Patrick - Ross,Terrence - Wright,Delon",6.0,6.0
3309,66.3,24.7,37.7,9.1,10.4,202687 - 201960 - 201942 - 200768 - 202335,"Biyombo,Bismack - Carroll,DeMarre - DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick",76.7,88.4
3310,7.0,0.0,2.9,3.0,1.0,201942 - 201949 - 202709 - 203512 - 202335,"DeRozan,DeMar - Johnson,James - Joseph,Cory - Nogueira,Lucas - Patterson,Patrick",2.0,5.0
3311,30.0,4.2,17.4,1.8,4.2,201942 - 202709 - 1626181 - 2449 - 202685,"DeRozan,DeMar - Joseph,Cory - Powell,Norman - Scola,Luis - Valanciunas,Jonas",38.4,34.2
3312,5.0,2.0,2.9,0.0,0.0,201942 - 200768 - 202335 - 203082 - 201574,"DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Thompson,Jason",4.0,7.0
3313,4.0,0.0,2.8,0.0,1.0,201960 - 201942 - 202709 - 202335 - 2449,"Carroll,DeMarre - DeRozan,DeMar - Joseph,Cory - Patterson,Patrick - Scola,Luis",2.0,0.0
3314,61.2,15.6,33.6,9.6,4.8,201942 - 201949 - 200768 - 202335 - 202685,"DeRozan,DeMar - Johnson,James - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas",79.2,80.4
3315,6.0,0.0,2.7,1.0,1.0,202687 - 201942 - 201949 - 202335 - 203082,"Biyombo,Bismack - DeRozan,DeMar - Johnson,James - Patterson,Patrick - Ross,Terrence",5.0,2.0
3316,31.2,4.2,16.2,3.0,3.0,202687 - 202709 - 202335 - 1626181 - 203082,"Biyombo,Bismack - Joseph,Cory - Patterson,Patrick - Powell,Norman - Ross,Terrence",27.6,34.8
